"","Location","Sublocation","Block","Treatment","Logger_ID","year","DateTime","daily_mean","daily_max","daily_min"
"350","BSM","1","2","M","20857969",2021,2021-06-20,13.069875,15.378,10.944
"351","BSM","1","2","M","20857969",2021,2021-06-21,13.508625,14.613,12.69
"352","BSM","1","2","M","20857969",2021,2021-06-22,13.361375,15.187,11.722
"353","BSM","1","2","M","20857969",2021,2021-06-23,13.512375,16.237,10.455
"354","BSM","1","2","M","20857969",2021,2021-06-24,13.592875,14.421,12.883
"355","BSM","1","2","M","20857969",2021,2021-06-25,13.123,14.421,12.207
"356","BSM","1","2","M","20857969",2021,2021-06-26,13.1,16.046,9.768
"357","BSM","1","2","M","20857969",2021,2021-06-27,12.496125,13.461,11.722
"358","BSM","1","2","M","20857969",2021,2021-06-28,12.484,13.269,11.722
"359","BSM","1","2","M","20857969",2021,2021-06-29,12.423,13.942,11.528
"360","BSM","1","2","M","20857969",2021,2021-06-30,13.184875,16.237,10.161
"361","BSM","1","2","M","20857969",2021,2021-07-01,15.0535,18.711,10.944
"362","BSM","1","2","M","20857969",2021,2021-07-02,17.268,20.901,13.461
"363","BSM","1","2","M","20857969",2021,2021-07-03,18.401625,21.855,14.9
"364","BSM","1","2","M","20857969",2021,2021-07-04,18.806625,21.282,16.237
"365","BSM","1","2","M","20857969",2021,2021-07-05,18.866,21.187,16.046
"366","BSM","1","2","M","20857969",2021,2021-07-06,18.497125,19.758,17.284
"367","BSM","1","2","M","20857969",2021,2021-07-07,17.771375,20.043,15.951
"368","BSM","1","2","M","20857969",2021,2021-07-08,18.545125,21.378,16.523
"369","BSM","1","2","M","20857969",2021,2021-07-09,18.485,21.664,14.996
"370","BSM","1","2","M","20857969",2021,2021-07-10,17.771375,19.472,15.951
"371","BSM","1","2","M","20857969",2021,2021-07-11,16.80825,17.094,16.332
"372","BSM","1","2","M","20857969",2021,2021-07-12,17.60325,20.805,14.517
"373","BSM","1","2","M","20857969",2021,2021-07-13,18.0445,20.71,15.473
"374","BSM","1","2","M","20857969",2021,2021-07-14,18.5925,21.282,16.141
"375","BSM","1","2","M","20857969",2021,2021-07-15,17.069875,18.331,15.569
"376","BSM","1","2","M","20857969",2021,2021-07-16,15.198,16.046,14.325
"377","BSM","1","2","M","20857969",2021,2021-07-17,14.0975,14.804,13.461
"378","BSM","1","2","M","20857969",2021,2021-07-18,12.593625,13.173,12.207
"379","BSM","1","2","M","20857969",2021,2021-07-19,12.025125,12.304,11.722
"380","BSM","1","2","M","20857969",2021,2021-07-20,12.68775,14.134,11.334
"381","BSM","1","2","M","20857969",2021,2021-07-21,13.086125,14.517,11.916
"382","BSM","1","2","M","20857969",2021,2021-07-22,13.06375,13.846,12.401
"383","BSM","1","2","M","20857969",2021,2021-07-23,13.89075,15.664,12.401
"384","BSM","1","2","M","20857969",2021,2021-07-24,15.5345,19.187,12.013
"385","BSM","1","2","M","20857969",2021,2021-07-25,16.734125,19.472,14.23
"386","BSM","1","2","M","20857969",2021,2021-07-26,18.056,20.996,14.996
"387","BSM","1","2","M","20857969",2021,2021-07-27,18.497125,20.71,16.046
"388","BSM","1","2","M","20857969",2021,2021-07-28,19.282875,21.76,16.999
"389","BSM","1","2","M","20857969",2021,2021-07-29,18.58025,20.424,16.141
"390","BSM","1","2","M","20857969",2021,2021-07-30,15.98575,17.379,14.804
"391","BSM","1","2","M","20857969",2021,2021-07-31,14.74375,15.76,13.75
"392","BSM","1","2","M","20857969",2021,2021-08-01,14.43125,15.855,13.076
"393","BSM","1","2","M","20857969",2021,2021-08-02,14.047125,15.951,12.497
"394","BSM","1","2","M","20857969",2021,2021-08-03,13.421625,15.378,11.819
"395","BSM","1","2","M","20857969",2021,2021-08-04,13.294,16.237,10.357
"396","BSM","1","2","M","20857969",2021,2021-08-05,15.312,18.236,12.497
"397","BSM","1","2","M","20857969",2021,2021-08-06,15.672,18.331,12.98
"398","BSM","1","2","M","20857969",2021,2021-08-07,15.0175,16.618,13.365
"399","BSM","1","2","M","20857969",2021,2021-08-08,15.0545,16.427,14.038
"400","BSM","1","2","M","20857969",2021,2021-08-09,15.8005,19.092,12.594
"401","BSM","1","2","M","20857969",2021,2021-08-10,16.124875,19.092,13.173
"402","BSM","1","2","M","20857969",2021,2021-08-11,16.711875,19.187,15.187
"403","BSM","1","2","M","20857969",2021,2021-08-12,16.889875,19.472,14.996
"404","BSM","1","2","M","20857969",2021,2021-08-13,16.592875,18.14,15.091
"405","BSM","1","2","M","20857969",2021,2021-08-14,15.318125,15.664,14.996
"406","BSM","1","2","M","20857969",2021,2021-08-15,14.660125,15.76,13.942
"407","BSM","1","2","M","20857969",2021,2021-08-16,14.444125,15.664,13.461
"408","BSM","1","2","M","20857969",2021,2021-08-17,14.299125,16.141,12.98
"409","BSM","1","2","M","20857969",2021,2021-08-18,12.483375,13.461,11.236
"410","BSM","1","2","M","20857969",2021,2021-08-19,12.133875,12.69,11.528
"411","BSM","1","2","M","20857969",2021,2021-08-20,12.31425,13.365,11.334
"412","BSM","1","2","M","20857969",2021,2021-08-21,12.494625,14.038,11.139
"413","BSM","1","2","M","20857969",2021,2021-08-22,11.863625,13.654,10.259
"414","BSM","1","2","M","20857969",2021,2021-08-23,12.16925,13.269,11.334
"415","BSM","1","2","M","20857969",2021,2021-08-24,11.186625,11.916,10.553
"416","BSM","1","2","M","20857969",2021,2021-08-25,11.66125,12.207,11.236
"417","BSM","1","2","M","20857969",2021,2021-08-26,11.21325,13.75,8.581
"418","BSM","1","2","M","20857969",2021,2021-08-27,12.127375,14.517,9.866
"419","BSM","1","2","M","20857969",2021,2021-08-28,12.195875,15.187,9.373
"420","BSM","1","2","M","20857969",2021,2021-08-29,12.14975,14.709,9.571
"421","BSM","1","2","M","20857969",2021,2021-08-30,12.689,13.846,11.722
"422","BSM","1","2","M","20857969",2021,2021-08-31,12.6655,13.365,12.013
"423","BSM","1","2","M","20857969",2021,2021-09-01,12.145875,12.69,11.528
"424","BSM","1","2","M","20857969",2021,2021-09-02,11.819,12.11,11.528
"425","BSM","1","2","M","20857969",2021,2021-09-03,10.990375,12.207,9.669
"426","BSM","1","2","M","20857969",2021,2021-09-04,10.8775,12.883,9.472
"427","BSM","1","2","M","20857969",2021,2021-09-05,10.273125,12.594,7.882
"428","BSM","1","2","M","20857969",2021,2021-09-06,11.161125,12.11,10.161
"429","BSM","1","2","M","20857969",2021,2021-09-07,12.242,13.076,11.431
"430","BSM","1","2","M","20857969",2021,2021-09-08,13.124,13.846,12.69
"431","BSM","1","2","M","20857969",2021,2021-09-09,12.471625,13.75,11.334
"432","BSM","1","2","M","20857969",2021,2021-09-10,10.803625,12.401,8.879
"433","BSM","1","2","M","20857969",2021,2021-09-11,12.869125,14.038,11.722
"434","BSM","1","2","M","20857969",2021,2021-09-12,12.43625,12.98,11.528
"435","BSM","1","2","M","20857969",2021,2021-09-13,10.8815,11.819,10.063
"436","BSM","1","2","M","20857969",2021,2021-09-14,10.2565,11.819,9.275
"437","BSM","1","2","M","20857969",2021,2021-09-15,9.0815,11.139,7.079
"438","BSM","1","2","M","20857969",2021,2021-09-16,10.314125,11.916,8.779
"439","BSM","1","2","M","20857969",2021,2021-09-17,10.759125,12.013,9.965
"440","BSM","1","2","M","20857969",2021,2021-09-18,9.369,10.748,7.782
"441","BSM","1","2","M","20857969",2021,2021-09-19,9.50575,11.041,8.182
"442","BSM","1","2","M","20857969",2021,2021-09-20,8.573875,10.161,6.674
"443","BSM","1","2","M","20857969",2021,2021-09-21,9.52,10.455,8.779
"444","BSM","1","2","M","20857969",2021,2021-09-22,9.927375,10.553,9.571
"445","BSM","1","2","M","20857969",2021,2021-09-23,9.31025,10.259,8.481
"446","BSM","1","2","M","20857969",2021,2021-09-24,8.306375,8.68,7.782
"447","BSM","1","2","M","20857969",2021,2021-09-25,9.187375,10.063,8.581
"448","BSM","1","2","M","20857969",2021,2021-09-26,9.94875,11.334,8.879
"449","BSM","1","2","M","20857969",2021,2021-09-27,10.060375,11.236,8.879
"450","BSM","1","2","M","20857969",2021,2021-09-28,10.332375,10.846,9.965
"451","BSM","1","2","M","20857969",2021,2021-09-29,9.777625,11.139,8.581
"452","BSM","1","2","M","20857969",2021,2021-09-30,9.816125,10.553,9.373
"453","BSM","1","2","M","20857969",2022,2022-05-01,6.773,9.669,4.831
"454","BSM","1","2","M","20857969",2022,2022-05-02,5.722125,9.275,3.261
"455","BSM","1","2","M","20857969",2022,2022-05-03,3.99025,9.077,1.98
"456","BSM","1","2","M","20857969",2022,2022-05-04,4.737125,8.382,0.563
"457","BSM","1","2","M","20857969",2022,2022-05-05,6.43525,8.68,4.623
"458","BSM","1","2","M","20857969",2022,2022-05-06,7.5935,9.866,5.347
"459","BSM","1","2","M","20857969",2022,2022-05-07,4.78575,6.268,3.049
"460","BSM","1","2","M","20857969",2022,2022-05-08,3.931375,6.573,2.837
"461","BSM","1","2","M","20857969",2022,2022-05-09,7.639,12.013,3.893
"462","BSM","1","2","M","20857969",2022,2022-05-10,9.7765,12.11,6.674
"463","BSM","1","2","M","20857969",2022,2022-05-11,10.928,14.709,7.381
"464","BSM","1","2","M","20857969",2022,2022-05-12,8.11575,9.768,6.775
"465","BSM","1","2","M","20857969",2022,2022-05-13,8.220875,10.944,6.37
"466","BSM","1","2","M","20857969",2022,2022-05-14,6.74825,7.682,5.962
"467","BSM","1","2","M","20857969",2022,2022-05-15,7.30075,9.866,5.037
"468","BSM","1","2","M","20857969",2022,2022-05-16,7.384125,12.11,4.102
"469","BSM","1","2","M","20857969",2022,2022-05-17,9.51475,16.427,2.624
"470","BSM","1","2","M","20857969",2022,2022-05-18,10.06475,15.855,3.788
"471","BSM","1","2","M","20857969",2022,2022-05-19,12.948375,17.189,9.275
"472","BSM","1","2","M","20857969",2022,2022-05-20,14.358,21.282,9.571
"473","BSM","1","2","M","20857969",2022,2022-05-21,12.579375,15.951,9.275
"474","BSM","1","2","M","20857969",2022,2022-05-22,12.9265,17.57,9.669
"475","BSM","1","2","M","20857969",2022,2022-05-23,12.847625,17.189,8.382
"476","BSM","1","2","M","20857969",2022,2022-05-24,12.854125,18.045,9.866
"477","BSM","1","2","M","20857969",2022,2022-05-25,12.051375,15.569,9.472
"478","BSM","1","2","M","20857969",2022,2022-05-26,11.4625,17.379,7.179
"479","BSM","1","2","M","20857969",2022,2022-05-27,9.349875,11.139,6.166
"480","BSM","1","2","M","20857969",2022,2022-05-28,8.090875,9.275,6.268
"481","BSM","1","2","M","20857969",2022,2022-05-29,9.477125,13.558,5.757
"482","BSM","1","2","M","20857969",2022,2022-05-30,12.686,18.521,7.079
"483","BSM","1","2","M","20857969",2022,2022-05-31,14.3655,19.758,9.965
"484","BSM","1","2","M","20857969",2022,2022-06-01,13.506125,19.282,9.965
"485","BSM","1","2","M","20857969",2022,2022-06-02,14.781375,19.187,11.334
"486","BSM","1","2","M","20857969",2022,2022-06-03,11.56275,12.594,10.259
"487","BSM","1","2","M","20857969",2022,2022-06-04,9.112875,9.669,8.282
"488","BSM","1","2","M","20857969",2022,2022-06-05,9.409125,12.497,7.079
"489","BSM","1","2","M","20857969",2022,2022-06-06,11.897625,18.521,4.207
"490","BSM","1","2","M","20857969",2022,2022-06-07,14.177125,20.71,9.373
"491","BSM","1","2","M","20857969",2022,2022-06-08,13.72725,19.472,8.978
"492","BSM","1","2","M","20857969",2022,2022-06-09,14.06375,20.329,8.978
"493","BSM","1","2","M","20857969",2022,2022-06-10,15.232375,23.196,6.877
"494","BSM","1","2","M","20857969",2022,2022-06-11,15.00975,20.043,12.013
"495","BSM","1","2","M","20857969",2022,2022-06-12,14.099,17.57,10.455
"496","BSM","1","2","M","20857969",2022,2022-06-13,11.62325,12.69,10.455
"497","BSM","1","2","M","20857969",2022,2022-06-14,11.667875,13.846,9.866
"498","BSM","1","2","M","20857969",2022,2022-06-15,12.252375,13.654,10.748
"499","BSM","1","2","M","20857969",2022,2022-06-16,14.387375,18.426,11.431
"500","BSM","1","2","M","20857969",2022,2022-06-17,15.7735,20.996,11.819
"501","BSM","1","2","M","20857969",2022,2022-06-18,13.64925,16.523,11.625
"502","BSM","1","2","M","20857969",2022,2022-06-19,12.620625,17.094,8.382
"503","BSM","1","2","M","20857969",2022,2022-06-20,15.0425,21.855,9.866
"504","BSM","1","2","M","20857969",2022,2022-06-21,12.4705,14.23,11.236
"505","BSM","1","2","M","20857969",2022,2022-06-22,12.716875,15.378,9.768
"506","BSM","1","2","M","20857969",2022,2022-06-23,12.50725,14.23,11.431
"507","BSM","1","2","M","20857969",2022,2022-06-24,18.33975,24.545,12.11
"508","BSM","1","2","M","20857969",2022,2022-06-25,20.126375,26.488,14.996
"509","BSM","1","2","M","20857969",2022,2022-06-26,21.15875,27.961,15.091
"510","BSM","1","2","M","20857969",2022,2022-06-27,20.9275,26.683,16.618
"511","BSM","1","2","M","20857969",2022,2022-06-28,15.6725,17.855,13.365
"512","BSM","1","2","M","20857969",2022,2022-06-29,16.634375,20.71,12.594
"513","BSM","1","2","M","20857969",2022,2022-06-30,20.330875,26.585,12.98
"514","BSM","1","2","M","20857969",2022,2022-07-01,21.3935,27.468,16.808
"515","BSM","1","2","M","20857969",2022,2022-07-02,17.020875,19.187,14.709
"516","BSM","1","2","M","20857969",2022,2022-07-03,16.47725,20.996,11.722
"517","BSM","1","2","M","20857969",2022,2022-07-04,17.6635,24.062,13.461
"518","BSM","1","2","M","20857969",2022,2022-07-05,14.537,16.332,11.819
"519","BSM","1","2","M","20857969",2022,2022-07-06,12.564875,14.23,10.651
"520","BSM","1","2","M","20857969",2022,2022-07-07,12.082625,13.654,10.748
"521","BSM","1","2","M","20857969",2022,2022-07-08,11.6225,12.98,10.357
"522","BSM","1","2","M","20857969",2022,2022-07-09,12.49075,14.613,10.259
"523","BSM","1","2","M","20857969",2022,2022-07-10,12.951875,14.996,11.236
"524","BSM","1","2","M","20857969",2022,2022-07-11,14.0015,17.189,10.259
"525","BSM","1","2","M","20857969",2022,2022-07-12,16.20775,22.429,10.063
"526","BSM","1","2","M","20857969",2022,2022-07-13,14.683,16.618,13.558
"527","BSM","1","2","M","20857969",2022,2022-07-14,12.628,14.038,11.334
"528","BSM","1","2","M","20857969",2022,2022-07-15,11.54925,13.461,10.259
"529","BSM","1","2","M","20857969",2022,2022-07-16,12.112625,15.378,9.866
"530","BSM","1","2","M","20857969",2022,2022-07-17,12.12925,14.325,10.357
"531","BSM","1","2","M","20857969",2022,2022-07-18,12.722375,14.325,11.041
"532","BSM","1","2","M","20857969",2022,2022-07-19,14.168625,17.95,10.748
"533","BSM","1","2","M","20857969",2022,2022-07-20,16.361375,19.282,13.076
"534","BSM","1","2","M","20857969",2022,2022-07-21,14.838,16.427,12.98
"535","BSM","1","2","M","20857969",2022,2022-07-22,14.02025,16.237,11.722
"536","BSM","1","2","M","20857969",2022,2022-07-23,14.185,19.377,9.571
"537","BSM","1","2","M","20857969",2022,2022-07-24,16.170125,22.238,10.748
"538","BSM","1","2","M","20857969",2022,2022-07-25,18.0675,21.951,14.038
"539","BSM","1","2","M","20857969",2022,2022-07-26,14.994,16.046,13.076
"540","BSM","1","2","M","20857969",2022,2022-07-27,13.08175,15.951,11.139
"541","BSM","1","2","M","20857969",2022,2022-07-28,13.728125,17.189,11.041
"542","BSM","1","2","M","20857969",2022,2022-07-29,16.87,22.621,11.625
"543","BSM","1","2","M","20857969",2022,2022-07-30,17.361625,23.581,12.401
"544","BSM","1","2","M","20857969",2022,2022-07-31,14.9665,18.616,12.497
"545","BSM","1","2","M","20857969",2022,2022-08-01,13.419,15.951,11.431
"546","BSM","1","2","M","20857969",2022,2022-08-02,13.87025,19.853,7.983
"547","BSM","1","2","M","20857969",2022,2022-08-03,15.202625,20.138,12.013
"548","BSM","1","2","M","20857969",2022,2022-08-04,14.73,16.903,13.076
"549","BSM","1","2","M","20857969",2022,2022-08-05,15.0075,19.948,11.528
"550","BSM","1","2","M","20857969",2022,2022-08-06,13.071875,15.664,11.431
"551","BSM","1","2","M","20857969",2022,2022-08-07,14.354375,20.234,10.455
"552","BSM","1","2","M","20857969",2022,2022-08-08,14.35525,19.567,8.382
"553","BSM","1","2","M","20857969",2022,2022-08-09,15.435,17.379,13.558
"554","BSM","1","2","M","20857969",2022,2022-08-10,16.29325,18.616,14.325
"555","BSM","1","2","M","20857969",2022,2022-08-11,15.255125,18.426,13.269
"556","BSM","1","2","M","20857969",2022,2022-08-12,14.73525,18.996,12.013
"557","BSM","1","2","M","20857969",2022,2022-08-13,14.894875,17.379,12.497
"558","BSM","1","2","M","20857969",2022,2022-08-14,17.3955,23.004,12.401
"559","BSM","1","2","M","20857969",2022,2022-08-15,17.87525,21.187,13.461
"560","BSM","1","2","M","20857969",2022,2022-08-16,18.92675,22.525,15.76
"561","BSM","1","2","M","20857969",2022,2022-08-17,14.442375,16.808,12.497
"562","BSM","1","2","M","20857969",2022,2022-08-18,13.94125,19.662,7.983
"563","BSM","1","2","M","20857969",2022,2022-08-19,16.399125,20.996,13.75
"564","BSM","1","2","M","20857969",2022,2022-08-20,14.219125,18.711,10.748
"565","BSM","1","2","M","20857969",2022,2022-08-21,13.85475,18.045,10.357
"566","BSM","1","2","M","20857969",2022,2022-08-22,12.877125,15.664,11.139
"567","BSM","1","2","M","20857969",2022,2022-08-23,14.467625,20.138,9.669
"568","BSM","1","2","M","20857969",2022,2022-08-24,16.029375,21.76,10.944
"569","BSM","1","2","M","20857969",2022,2022-08-25,17.35175,23.581,12.787
"570","BSM","1","2","M","20857969",2022,2022-08-26,15.447,17.855,13.75
"571","BSM","1","2","M","20857969",2022,2022-08-27,13.424625,14.23,12.304
"572","BSM","1","2","M","20857969",2022,2022-08-28,12.69775,14.996,10.846
"573","BSM","1","2","M","20857969",2022,2022-08-29,12.920375,16.808,10.455
"574","BSM","1","2","M","20857969",2022,2022-08-30,12.137125,15.951,8.779
"575","BSM","1","2","M","20857969",2022,2022-08-31,10.54775,13.461,7.582
"576","BSM","1","2","M","20857969",2022,2022-09-01,11.731,17.379,6.573
"577","BSM","1","2","M","20857969",2022,2022-09-02,10.996625,17.189,5.757
"578","BSM","1","2","M","20857969",2022,2022-09-03,10.249625,16.237,5.141
"579","BSM","1","2","M","20857969",2022,2022-09-04,10.969375,17.379,6.166
"580","BSM","1","2","M","20857969",2022,2022-09-05,11.551125,18.331,5.86
"581","BSM","1","2","M","20857969",2022,2022-09-06,10.244625,16.713,5.037
"582","BSM","1","2","M","20857969",2022,2022-09-07,9.23275,15.664,3.578
"583","BSM","1","2","M","20857969",2022,2022-09-08,10.319125,17.189,4.934
"584","BSM","1","2","M","20857969",2022,2022-09-09,9.719625,15.569,4.727
"585","BSM","1","2","M","20857969",2022,2022-09-10,9.5775,15.664,4.623
"586","BSM","1","2","M","20857969",2022,2022-09-11,10.17375,13.75,6.978
"587","BSM","1","2","M","20857969",2022,2022-09-12,10.3655,13.942,6.573
"588","BSM","1","2","M","20857969",2022,2022-09-13,11.83675,13.942,9.669
"589","BSM","1","2","M","20857969",2022,2022-09-14,12.5175,14.613,11.431
"590","BSM","1","2","M","20857969",2022,2022-09-15,11.413375,13.365,9.965
"591","BSM","1","2","M","20857969",2022,2022-09-16,11.619625,14.134,10.357
"592","BSM","1","2","M","20857969",2022,2022-09-17,11.276,14.517,9.571
"593","BSM","1","2","M","20857969",2022,2022-09-18,11.252875,13.846,9.571
"594","BSM","1","2","M","20857969",2022,2022-09-19,10.44525,13.461,8.879
"595","BSM","1","2","M","20857969",2022,2022-09-20,8.5595,12.207,6.064
"596","BSM","1","2","M","20857969",2022,2022-09-21,7.62375,11.334,4.102
"597","BSM","1","2","M","20857969",2022,2022-09-22,9.7295,13.269,6.268
"598","BSM","1","2","M","20857969",2022,2022-09-23,10.89025,12.883,9.571
"599","BSM","1","2","M","20857969",2022,2022-09-24,10.63,13.076,8.779
"600","BSM","1","2","M","20857969",2022,2022-09-25,8.51225,11.916,5.037
"601","BSM","1","2","M","20857969",2022,2022-09-26,9.159625,11.236,8.282
"602","BSM","1","2","M","20857969",2022,2022-09-27,9.317375,11.236,7.782
"603","BSM","1","2","M","20857969",2022,2022-09-28,9.55775,12.594,7.983
"604","BSM","1","2","M","20857969",2022,2022-09-29,8.934625,11.819,5.552
"605","BSM","1","2","M","20857969",2022,2022-09-30,8.788125,12.401,6.775
"606","BSM","1","3","C","20857945",2021,2021-06-10,17.9645,19.948,14.421
"607","BSM","1","3","C","20857945",2021,2021-06-11,15.686625,17.57,14.038
"608","BSM","1","3","C","20857945",2021,2021-06-12,11.99925,13.076,10.553
"609","BSM","1","3","C","20857945",2021,2021-06-13,10.31825,11.236,9.275
"610","BSM","1","3","C","20857945",2021,2021-06-14,11.6315,13.558,9.866
"611","BSM","1","3","C","20857945",2021,2021-06-15,10.51325,11.916,9.373
"612","BSM","1","3","C","20857945",2021,2021-06-16,12.3195,17.284,7.882
"613","BSM","1","3","C","20857945",2021,2021-06-17,13.8525,16.713,11.722
