Name;Station;Time;Precipitation
Overhalla - Unnset;SN72650;2023-05-23;0.7
Overhalla - Unnset;SN72650;2023-05-24;1.6
Overhalla - Unnset;SN72650;2023-05-25;8.5
Overhalla - Unnset;SN72650;2023-05-26;16.1
Overhalla - Unnset;SN72650;2023-05-27;5.4
Overhalla - Unnset;SN72650;2023-05-28;5.9
Overhalla - Unnset;SN72650;2023-05-29;11.3
Overhalla - Unnset;SN72650;2023-05-30;6.5
Overhalla - Unnset;SN72650;2023-05-31;14.7
Overhalla - Unnset;SN72650;2023-06-01;6.9
Overhalla - Unnset;SN72650;2023-06-02;4
Overhalla - Unnset;SN72650;2023-06-03;4.8
Overhalla - Unnset;SN72650;2023-06-04;3.5
Overhalla - Unnset;SN72650;2023-06-05;1.1
Overhalla - Unnset;SN72650;2023-06-06;0
Overhalla - Unnset;SN72650;2023-06-07;2.5
Overhalla - Unnset;SN72650;2023-06-08;5.1
Overhalla - Unnset;SN72650;2023-06-09;0
Overhalla - Unnset;SN72650;2023-06-10;0
Overhalla - Unnset;SN72650;2023-06-11;0
Overhalla - Unnset;SN72650;2023-06-12;2
Overhalla - Unnset;SN72650;2023-06-13;0.1
Overhalla - Unnset;SN72650;2023-06-14;0
Overhalla - Unnset;SN72650;2023-06-15;0
Overhalla - Unnset;SN72650;2023-06-16;0
Overhalla - Unnset;SN72650;2023-06-17;0
Overhalla - Unnset;SN72650;2023-06-18;0
Overhalla - Unnset;SN72650;2023-06-19;0
Overhalla - Unnset;SN72650;2023-06-20;0
Overhalla - Unnset;SN72650;2023-06-21;0
Overhalla - Unnset;SN72650;2023-06-22;15.2
Overhalla - Unnset;SN72650;2023-06-23;4.3
Overhalla - Unnset;SN72650;2023-06-24;1.1
Overhalla - Unnset;SN72650;2023-06-25;0
Overhalla - Unnset;SN72650;2023-06-26;0
Overhalla - Unnset;SN72650;2023-06-27;0
Overhalla - Unnset;SN72650;2023-06-28;0
Overhalla - Unnset;SN72650;2023-06-29;0
Overhalla - Unnset;SN72650;2023-06-30;0.7
Overhalla - Unnset;SN72650;2023-07-01;8
Overhalla - Unnset;SN72650;2023-07-02;2.3
Overhalla - Unnset;SN72650;2023-07-03;5.8
Overhalla - Unnset;SN72650;2023-07-04;12.7
Overhalla - Unnset;SN72650;2023-07-05;0
Overhalla - Unnset;SN72650;2023-07-06;0
Overhalla - Unnset;SN72650;2023-07-07;1
Overhalla - Unnset;SN72650;2023-07-08;0.4
Overhalla - Unnset;SN72650;2023-07-09;0
Overhalla - Unnset;SN72650;2023-07-10;0
Overhalla - Unnset;SN72650;2023-07-11;0
Overhalla - Unnset;SN72650;2023-07-12;0.4
Overhalla - Unnset;SN72650;2023-07-13;0
Overhalla - Unnset;SN72650;2023-07-14;20.1
Overhalla - Unnset;SN72650;2023-07-15;9.4
Overhalla - Unnset;SN72650;2023-07-16;0
Overhalla - Unnset;SN72650;2023-07-17;3.6
Overhalla - Unnset;SN72650;2023-07-18;1.1
Overhalla - Unnset;SN72650;2023-07-19;0
Overhalla - Unnset;SN72650;2023-07-20;0
Overhalla - Unnset;SN72650;2023-07-21;0.3
Overhalla - Unnset;SN72650;2023-07-22;9.1
Overhalla - Unnset;SN72650;2023-07-23;0
Overhalla - Unnset;SN72650;2023-07-24;0
Overhalla - Unnset;SN72650;2023-07-25;0
Overhalla - Unnset;SN72650;2023-07-26;0.7
Overhalla - Unnset;SN72650;2023-07-27;0
Overhalla - Unnset;SN72650;2023-07-28;0
Overhalla - Unnset;SN72650;2023-07-29;0
Overhalla - Unnset;SN72650;2023-07-30;0.7
Overhalla - Unnset;SN72650;2023-07-31;0
Overhalla - Unnset;SN72650;2023-08-01;0.6
Overhalla - Unnset;SN72650;2023-08-02;0
Overhalla - Unnset;SN72650;2023-08-03;2.9
Overhalla - Unnset;SN72650;2023-08-04;0
Overhalla - Unnset;SN72650;2023-08-05;0
Overhalla - Unnset;SN72650;2023-08-06;0.5
Overhalla - Unnset;SN72650;2023-08-07;4.8
Overhalla - Unnset;SN72650;2023-08-08;33.9
Overhalla - Unnset;SN72650;2023-08-09;4.7
Overhalla - Unnset;SN72650;2023-08-10;0
Overhalla - Unnset;SN72650;2023-08-11;0.2
Overhalla - Unnset;SN72650;2023-08-12;0.7
Overhalla - Unnset;SN72650;2023-08-13;4.8
Overhalla - Unnset;SN72650;2023-08-14;0
Overhalla - Unnset;SN72650;2023-08-15;7.2
Overhalla - Unnset;SN72650;2023-08-16;3.8
Overhalla - Unnset;SN72650;2023-08-17;1.4
Overhalla - Unnset;SN72650;2023-08-18;0
Overhalla - Unnset;SN72650;2023-08-19;0.2
Overhalla - Unnset;SN72650;2023-08-20;0
Overhalla - Unnset;SN72650;2023-08-21;10
Overhalla - Unnset;SN72650;2023-08-22;0.2
Overhalla - Unnset;SN72650;2023-08-23;0.2
Overhalla - Unnset;SN72650;2023-08-24;0
Overhalla - Unnset;SN72650;2023-08-25;0
Overhalla - Unnset;SN72650;2023-08-26;0
Overhalla - Unnset;SN72650;2023-08-27;0
Overhalla - Unnset;SN72650;2023-08-28;0
Overhalla - Unnset;SN72650;2023-08-29;1.7
Overhalla - Unnset;SN72650;2023-08-30;0.3
Overhalla - Unnset;SN72650;2023-08-31;0.2
Overhalla - Unnset;SN72650;2023-09-01;0
Overhalla - Unnset;SN72650;2023-09-02;1.3
Overhalla - Unnset;SN72650;2023-09-03;0
Overhalla - Unnset;SN72650;2023-09-04;12.2
Overhalla - Unnset;SN72650;2023-09-05;15.3
Overhalla - Unnset;SN72650;2023-09-06;6.9
Overhalla - Unnset;SN72650;2023-09-07;0
Overhalla - Unnset;SN72650;2023-09-08;0
Overhalla - Unnset;SN72650;2023-09-09;2.7
Overhalla - Unnset;SN72650;2023-09-10;6.2
Overhalla - Unnset;SN72650;2023-09-11;2.2
Overhalla - Unnset;SN72650;2023-09-12;5.8
Overhalla - Unnset;SN72650;2023-09-13;6.9
Overhalla - Unnset;SN72650;2023-09-14;0.2
Overhalla - Unnset;SN72650;2023-09-15;0.2
Overhalla - Unnset;SN72650;2023-09-16;2.2
Overhalla - Unnset;SN72650;2023-09-17;1.8
Overhalla - Unnset;SN72650;2023-09-18;0.2
Overhalla - Unnset;SN72650;2023-09-19;0
Overhalla - Unnset;SN72650;2023-09-20;18.2
Overhalla - Unnset;SN72650;2023-09-21;7.2
Overhalla - Unnset;SN72650;2023-09-22;5.2
Overhalla - Unnset;SN72650;2023-09-23;0
Overhalla - Unnset;SN72650;2023-09-24;0
Overhalla - Unnset;SN72650;2023-09-25;0
Overhalla - Unnset;SN72650;2023-09-26;37.6
Overhalla - Unnset;SN72650;2023-09-27;2.1
Overhalla - Unnset;SN72650;2023-09-28;0
Overhalla - Unnset;SN72650;2023-09-29;0
Overhalla - Unnset;SN72650;2023-09-30;0
Overhalla - Unnset;SN72650;2023-10-01;20.5
Overhalla - Unnset;SN72650;2023-10-02;0
Overhalla - Unnset;SN72650;2023-10-03;5.3
Overhalla - Unnset;SN72650;2023-10-04;3.2
Overhalla - Unnset;SN72650;2023-10-05;3.5
Overhalla - Unnset;SN72650;2023-10-06;4.4
Overhalla - Unnset;SN72650;2023-10-07;5.2
Overhalla - Unnset;SN72650;2023-10-08;10.2
Overhalla - Unnset;SN72650;2023-10-09;18.7
Overhalla - Unnset;SN72650;2023-10-10;17.9
Overhalla - Unnset;SN72650;2023-10-11;12.8
Overhalla - Unnset;SN72650;2023-10-12;6.8
Overhalla - Unnset;SN72650;2023-10-13;12.7
Overhalla - Unnset;SN72650;2023-10-14;10.4
Overhalla - Unnset;SN72650;2023-10-15;12.9
Overhalla - Unnset;SN72650;2023-10-16;12.6
Overhalla - Unnset;SN72650;2023-10-17;8.3
Overhalla - Unnset;SN72650;2023-10-18;9.3
Overhalla - Unnset;SN72650;2023-10-19;0
Overhalla - Unnset;SN72650;2023-10-20;0
Overhalla - Unnset;SN72650;2023-10-21;0
Overhalla - Unnset;SN72650;2023-10-22;0
Overhalla - Unnset;SN72650;2023-10-23;0
Overhalla - Unnset;SN72650;2023-10-24;0
Overhalla - Unnset;SN72650;2023-10-25;0.5
Overhalla - Unnset;SN72650;2023-10-26;0
Overhalla - Unnset;SN72650;2023-10-27;0
Overhalla - Unnset;SN72650;2023-10-28;0
Overhalla - Unnset;SN72650;2023-10-29;3.2
Overhalla - Unnset;SN72650;2023-10-30;0
Overhalla - Unnset;SN72650;2023-10-31;0
Overhalla - Unnset;SN72650;2023-11-01;0
Overhalla - Unnset;SN72650;2023-11-02;0
Overhalla - Unnset;SN72650;2023-11-03;0
Overhalla - Unnset;SN72650;2023-11-04;0
Overhalla - Unnset;SN72650;2023-11-05;0
Overhalla - Unnset;SN72650;2023-11-06;1.1
Overhalla - Unnset;SN72650;2023-11-07;0
Overhalla - Unnset;SN72650;2023-11-08;0
Overhalla - Unnset;SN72650;2023-11-09;0
Overhalla - Unnset;SN72650;2023-11-10;0
Overhalla - Unnset;SN72650;2023-11-11;0
Overhalla - Unnset;SN72650;2023-11-12;0
Overhalla - Unnset;SN72650;2023-11-13;0
Overhalla - Unnset;SN72650;2023-11-14;0
Overhalla - Unnset;SN72650;2023-11-15;0
Overhalla - Unnset;SN72650;2023-11-16;0
Overhalla - Unnset;SN72650;2023-11-17;0
Overhalla - Unnset;SN72650;2023-11-18;0.7
Overhalla - Unnset;SN72650;2023-11-19;0
Overhalla - Unnset;SN72650;2023-11-20;0
Overhalla - Unnset;SN72650;2023-11-21;0
Overhalla - Unnset;SN72650;2023-11-22;2.9
Overhalla - Unnset;SN72650;2023-11-23;13.5
Overhalla - Unnset;SN72650;2023-11-24;6.7
Overhalla - Unnset;SN72650;2023-11-25;4.9
Overhalla - Unnset;SN72650;2023-11-26;0
Overhalla - Unnset;SN72650;2023-11-27;0
Overhalla - Unnset;SN72650;2023-11-28;0
Overhalla - Unnset;SN72650;2023-11-29;0
Overhalla - Unnset;SN72650;2023-11-30;0
Overhalla - Unnset;SN72650;2023-12-01;0
Overhalla - Unnset;SN72650;2023-12-02;0
Overhalla - Unnset;SN72650;2023-12-03;0
Overhalla - Unnset;SN72650;2023-12-04;0
Overhalla - Unnset;SN72650;2023-12-05;1.8
Overhalla - Unnset;SN72650;2023-12-06;0
Overhalla - Unnset;SN72650;2023-12-07;0
Overhalla - Unnset;SN72650;2023-12-08;0
Overhalla - Unnset;SN72650;2023-12-09;0
Overhalla - Unnset;SN72650;2023-12-10;0
Overhalla - Unnset;SN72650;2023-12-11;0
Overhalla - Unnset;SN72650;2023-12-12;0
Overhalla - Unnset;SN72650;2023-12-13;0
Overhalla - Unnset;SN72650;2023-12-14;0
Overhalla - Unnset;SN72650;2023-12-15;3.2
Overhalla - Unnset;SN72650;2023-12-16;15.8
Overhalla - Unnset;SN72650;2023-12-17;30
Overhalla - Unnset;SN72650;2023-12-18;3.9
Overhalla - Unnset;SN72650;2023-12-19;18.7
Overhalla - Unnset;SN72650;2023-12-20;4.6
Overhalla - Unnset;SN72650;2023-12-21;0
Overhalla - Unnset;SN72650;2023-12-22;1.5
Overhalla - Unnset;SN72650;2023-12-23;0.9
Overhalla - Unnset;SN72650;2023-12-24;0
Overhalla - Unnset;SN72650;2023-12-25;0
Overhalla - Unnset;SN72650;2023-12-26;1
Overhalla - Unnset;SN72650;2023-12-27;7
Overhalla - Unnset;SN72650;2023-12-28;5
Overhalla - Unnset;SN72650;2023-12-29;0
Overhalla - Unnset;SN72650;2023-12-30;0
Overhalla - Unnset;SN72650;2023-12-31;0.5
